id,name,title,version,url,notes,license_id,revision_id,author,author_email,maintainer,maintainer_email,state,type,owner_org,private,metadata_modified,creator_user_id,metadata_created
34f6668d-130d-4e10-b49b-598c43b83d27,allegheny-county-addressing-street-centerlines,Allegheny County Addressing Street Centerlines,,http://openac-alcogis.opendata.arcgis.com/datasets/f755530370ba472ba66b8325a6a90b8c_0,"This dataset contains street centerlines for vehicular and foot traffic in Allegheny County. 

Street Centerlines are classified as Primary Road, Secondary Road, Unpaved Road, Limited Access Road, Connecting Road, Jeep Trail, Walkway, Stairway, Alleyway and Unknown. A Primary Road is a street paved with either concrete or asphalt that has two (2) or more lanes in each direction. A Secondary Road is a residential type hard surface road, or any hard surface road with only one (1) lane in each direction. An Unpaved Road is any road covered with packed dirt or gravel. A Limited Access Road is one that can only be accessed from a Connecting Road such as an Interstate Highway. A Connecting Road is a ramp connecting a Limited Access Road to a surface street. A Walkway is a paved or unpaved foot track that connects two (2) roads together. Walkways within College Campuses will also be shown. Recreational pedestrian trails and walkways through parks and wooded areas are not considered transportation and will not be digitized during this update. Walkways will not have an Edge of Pavement feature. A Stairway is a paved or wooden structure that connects two (2) roads together. Recreational pedestrian trails and walkways through parks and wooded areas are not considered transportation and will not be digitized during this update. An Alleyway is a road, usually narrower than a Secondary Road that runs between, but parallel to, two (2) Secondary Roads. Generally, Outbuildings will be adjacent to Alleyways. A Jeep Trail is a vehicular trail used for recreation. A Jeep Trail will not have an associated edge of pavement feature. A road coded as Unknown is a road, which in the judgment of the photogrammetrist, does not fall into any of the categories listed. 

Centerlines will be visually placed between the edges of pavement. One (1) centerline will be placed between each edge of pavement. Roads with medial strips, such as Limited Access Roads, will have two (2) centerlines for those portions of the road where the medial strip is present. For roads that terminate with a cul-de-sac, the centerline shall continue through the center of the cul-de-sac and stop at the edge of pavement. 

All attribute data will remain for all Street Centerlines that are not updated. For Street Centerlines that are new, the only attribute field that will be populated is the FeatureCode and UPDATE_YEAR. If a Street Centerline is graphically modified, the existing attribute data will remain and the UPDATE_YEAR will be set to 2004. The attribute values for 2004 Street Centerlines should be considered suspicious until verified. 

The ArcInfo Street Centerline coverage that is being updated has 800 segments of Paper Streets, 66 segments of Vacated Streets and 78 segments of Steps. Street Centerlines that are coded as Paper Streets in the OWNER field will remain unchanged in the updated dataset unless the area has been developed. In the event the area has been developed, the Street Centerlines will be modified to reflect the true condition of the visible roads. Street Centerlines that are coded as Vacated in the OWNER field will also remain unchanged in the updated dataset. In the event the area coinciding with the Vacated Streets has been developed, the Vacated Street Centerlines will be removed in order to reflect the true condition of the area. Street Centerlines that are coded as Steps in the OWNER field will be updated to reflect the current condition of the area. The Street Centerlines dataset consists of an external table that links to the supplied coverages and the Geodatabase created for this project using the ""-ID"" (UserID) field. In order to maintain the link to the external table and not loose valuable data the decision was made to keep all database information currently in the Street Centerline dataset. When a Street Centerline is modified during the update process, the field ""UPDATE_YEAR"" is set to 2004. All other database attributes will remain unchanged from the original values. All Street Centerline database data with an ""UPDATE_YEAR"" of 2004 should be verified before used. In some occasions the Street Centerline was divided into two (2) sections to allow for a new road intersection. Both sections of the resulting Street Centerline will have the same database attributes including Address Range. All new Street Centerlines will have zero (0) for ""SystemID"" and ""UserID"".

This dataset was previously harvested from Allegheny County’s GIS data portal. The new authoritative source for this data is now the PASDA page (https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1224), which includes links to historical versions of the shapefile representations of this data.",notspecified,c4df63d3-3a05-49c2-b863-c5b29f6011cf,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-03-21 12:40:29.663133,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-08-14 21:45:04.580922
749d1cdb-cd9e-4da2-bfdc-1fe299f9ba84,allegheny-county-soil-type-areas,Allegheny County Soil Type Areas,,http://openac-alcogis.opendata.arcgis.com/datasets/5fe0dfa186d5468fbcedfff5555fae29_0,"<p><span style='font-size:10.0pt;
line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:
yes'>This dataset contains soil type and soil classification, by area. </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif;
mso-no-proof:yes'></span></p>

<p><span style='font-size:10.0pt;line-height:107%;font-family:
&quot;Tahoma&quot;,sans-serif'>If viewing this description on the Western Pennsylvania
Regional Data Center’s open data portal (</span><a href='http://www.wprdc.org'><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>http://www.wprdc.org</span></a><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>), this
dataset is harvested on a weekly basis from Allegheny County’s GIS data portal
(</span><a href='http://openac.alcogis.opendata.arcgis.com/'><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>http://openac.alcogis.opendata.arcgis.com/</span></a><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>). The
full metadata record for this dataset can also be found on Allegheny County’s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the “Explore” button (and choosing the “Go to resource”
option) to the right of the “ArcGIS Open Dataset” text below.</span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Category:</span></b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'> <span style='mso-spacerun:yes'> </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>Environment</span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Organization:</span></b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'> <span style='mso-spacerun:yes'> </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>Allegheny County</span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Department:</span></b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-spacerun:yes'>  </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>Geographic Information Systems Group; Department of
Administrative Services</span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Temporal
Coverage:<span style='mso-spacerun:yes'>  </span></span></b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>2000</span></span><b><span style='font-size:10.0pt;line-height:
107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></b></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Data
Notes:<span style='mso-spacerun:yes'>  </span></span></b></p>

<p><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>Coordinate System:<span style='mso-spacerun:yes'> 
</span>Pennsylvania State Plane South Zone 3702; U.S. Survey Foot</span></span></p>

<p><span style='font-size:10.0pt;line-height:107%;font-family:
&quot;Tahoma&quot;,sans-serif;mso-no-proof:yes'>Development Notes:<span style='mso-spacerun:yes'>  </span>This data set is a digital soil survey and
generally is the most detailed level of soil geographic data developed by the
National Cooperative Soil Survey. The information was prepared by digitizing
maps, by compiling information onto a planimetric correct base and digitizing,
or by revising digitized maps using remotely sensed and other information. This
data set consists of georeferenced digital map data and computerized attribute
data. The map data are in a soil survey area extent format and include a
detailed, field verified inventory of soils and miscellaneous areas that
normally occur in a repeatable pattern on the landscape and that can be
cartographically shown at the scale mapped. A special soil features layer
(point and line features) is optional. This layer displays the location of
features too small to delineate at the mapping scale, but they are large enough
and contrasting enough to significantly influence use and management. The soil
map units are linked to attributes in the National Soil Information System
relational database, which gives the proportionate extent of the component
soils and their properties.<span style='mso-spacerun:yes'>  </span>The soil map
and data used in the SSURGO product were prepared by soil scientists as part of
the National Cooperative Soil Survey</span></p>

<p><span style='font-size:10.0pt;line-height:107%;font-family:
&quot;Tahoma&quot;,sans-serif;mso-no-proof:yes'>Other:<span style='mso-spacerun:yes'> 
</span>none</span><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></b></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Related
Document(s):</span></b><span style='font-size:10.0pt;line-height:107%;
font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-spacerun:yes'>  </span><a href='https://alleghenycounty-my.sharepoint.com/:t:/g/personal/melinda_angeles_alleghenycounty_us/ETPZnkA93thJs6tnW7ZivmMBL0KH6dFMQa5_Ax8m3OkMdQ?e=cYsXcz' target='_blank'>Data Dictionary for SOIL_CODE</a> </span><span style='font-size:10.0pt;
line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:
yes'></span></span><span style='font-size:10.0pt;line-height:
107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

Related Document(s):  https://www.nrcs.usda.gov/Internet/FSE_MANUSCRIPTS/pennsylvania/PA003/0/legends.pdf - the last page includes the soil legend for this dataset.


<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Frequency
- Data Change:</span></b><span style='font-size:10.0pt;line-height:107%;
font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-spacerun:yes'>  </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>As needed</span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Frequency
- Publishing:</span></b><span style='font-size:10.0pt;line-height:107%;
font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-spacerun:yes'>  </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>As needed</span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Data
Steward Name:</span></b><span style='font-size:10.0pt;line-height:107%;
font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-spacerun:yes'>  </span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>Eli Thomas</span></span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>

<p><b><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'>Data
Steward Email:</span></b><span style='font-size:10.0pt;line-height:107%;
font-family:&quot;Tahoma&quot;,sans-serif'> </span><span style='font-size:10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'><span style='mso-no-proof:yes'>gishelp@alleghenycounty.us</span></span><span style='font-size:
10.0pt;line-height:107%;font-family:&quot;Tahoma&quot;,sans-serif'></span></p>",notspecified,c6256446-ff92-4426-a8d2-4bcc7faf2ced,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:16:28.884531,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:25.091405
8039a2c9-fc4d-464d-bb21-e43738be94cc,police-sectors,Police Sectors,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/4cd908cb13554adea3ca7ddb092750fb_0,Pittsburgh Police Sectors,notspecified,80a60048-e8eb-43a0-b6da-4500ba61a1d8,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:09:17.030585,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:41.683466
a8a7b82a-8fd9-41b1-a99b-46016a6597cc,2019-capital-budget-deliberation-survey-responses,Capital Budget Deliberation Survey Responses 2019-2020 (Archived data),,,"**Note: Updated data from capital budget deliberative forums occurring after 2019 will be [posted at a new location on the WPRDC open data portal](https://data.wprdc.org/dataset/capital-budget-deliberative-forum-survey).**

Collected responses from surveys distributed at the City of Pittsburgh's Capital Budget Deliberative Forum Meetings. These surveys collected resident sentiment on what capital projects the City should prioritize in the upcoming year.

The collected responses of residents who attended the deliberative meetings concerning the City's 2019 & 2020 Capital Budgets. Residents were asked to identify a specific capital project (or projects) that they felt needed to be completed in their neighborhood. They were asked to be specific as to work needed and the location. They were then asked to use a series of options to note how important they found a list of capital project priorities. Finally, they were asked to share their opinion of the Deliberative Budget Forum by choosing from a series of options.",cc-by,50f6373e-c6f6-4724-b6c5-ba202b66d347,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2021-02-03 20:18:43.789647,205a6389-dcaf-4090-915c-516ad366c0bf,2018-07-13 18:06:51.988533
7fb0505e-8e2c-4825-b22c-4fbee8fc8010,allegheny-county-fatal-accidental-overdoses,Allegheny County Fatal Accidental Overdoses,,,"NOTE: The cumulative Fatal Accidental Overdoses resource (the first table below) has been modified to address a number of issues, including (but not limited to) duplication of many records.

Fatal accidental overdose incidents in Allegheny County, denoting age, gender, race, drugs present, zip code of incident and zip code of residence.

Zip code of incident is where the Office of the Medical Examiner received the body, not necessarily where the overdose occurred. 

Data includes closed cases only and the previous calendar year data will be updated monthly until the close of the current calendar year. For example, the 2014 resource will be updated monthly until December 2015. 

_If you are looking for the old yearly files they have been archived and compressed and are available below as a zip file._",cc-zero,d75d926a-bb49-42aa-abe1-329d044b3aa8,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-09 10:10:51.439874,8f7ec517-e2f2-420a-ad44-50029d196ac9,2015-10-08 15:07:11.147382
23fa923f-fc4e-4d4f-9be3-8a78c6674c02,diabetes,Diabetes,,,"These datasets provide de-identified insurance data for diabetes. The data is provided by three managed care organizations in Allegheny County (Gateway Health Plan, Highmark Health, and UPMC) and represents their insured population for the 2015 and calendar years.

Disclaimer: Users should be cautious of using administrative claims data as a measure of disease prevalence and interpreting trends over time, as data provided were collected for purposes other than surveillance.  Limitations of these data include but are not limited to: misclassification, duplicate individuals, exclusion of individuals who did not seek care in past two years and those who are: uninsured, enrolled in plans not represented in the dataset, or were not enrolled in one of the represented plans for at least 90 days.",cc-zero,52efd461-0644-4848-8c78-3de692f49ef8,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-02-28 16:19:09.007318,5bc4abe7-5a62-4b45-8291-e86657ffd4b1,2017-02-28 18:44:41.393184
f063ae36-6c90-4c3c-aafe-102a876d0d44,allegheny-county-hydrology-areas,Allegheny County Hydrology Areas,,http://openac-alcogis.opendata.arcgis.com/datasets/9ff3941e47f74c609057cb60f4992852_0,"The Hydrology Feature Dataset contains photogrammetrically compiled water drainage features and structures including rivers, streams, drainage canals, locks, dams, lakes, ponds, reservoirs and mooring cells.  Lakes are large standing bodies of water greater than 5 acres in size. Ponds are large standing bodies of water greater than 1 acre and less than 5 acres in size. Polygons are created from Stream edges and River Edges.  The Ohio River, Monongahela River and Allegheny River are coded as Major River polygons.  All other River and Stream polygons are coded as River. A Drainage Canal is a manmade or channelized hydrographic feature.  Drainage Canals are differentiated from streams in that drainage canals have had the sides and/or bottom stabilized to prevent erosion for the predominant length of the feature.  Streams may have had some stabilization done, but are primarily in a natural state. Lakes are large standing bodies of water greater than five acres in size.  Ponds are large standing bodies of water greater than one acre in size and less than five acres in size.  Reservoirs are manmade embankments of water.  Included in this definition are both covered and uncovered water tanks. Reservoirs that are greater than one acre in size are digitized. Hidden Streams, Hidden Rivers and Hidden Drainage Canal or Culverts are those areas of drainage where the water flows through a manmade facility such as a culvert. Hydrology Annotation is not being updated but will be preserved.  If a drainage feature has been removed, as apparent on the aerial photography, the associated drainage name annotation will be removed. A Mooring Cell is a structure to which tows can tie off while awaiting lockage.  They are normally constructed of concrete and steel and are anchored to the river bottom by means of gravity or sheet piling. Mooring Cells do not currently exist in the Allegheny County dataset but will be added. Locks are devices that are used to control flow or access to a hydrologic feature.  The edges of the Lock are captured.  Dams are devices that are used to hold or delay the natural flow of water.  The edges of the Dam are shown.",notspecified,7d8d8c54-56d5-459c-b80e-92e0ccb68168,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:34:43.946561,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:14.999492
f7ccd6d1-b38e-4b08-aba1-b78b4e9483ca,allegheny-county-2000-2010-census-tract-relationships,Allegheny County 2000/2010 Census Tract Relationships,,,"The Allegheny County 2000-2010 Census Tract Relationship File shows how 2010 Census tracts in Allegheny County, Pennsylvania relate to the 2000 Census tracts. Each record (row) consists of one unique relationship between a 2000 Census tract/2010 Census tract spatial set where a spatial set is the unique area shared by the record’s 2000 and 2010 tracts. Changes in tracts involve area, land area, population, and/or housing unit counts. Specifically, each record specifies the area, land area, population, and housing unit counts that were transferred to the record’s 2010 tract (TRACT10) from the record’s 2000 tract. The 2000 area (AREA00), land area (AREALAND00), population (POP00), and housing unit count (HU00) for the record is the standardized 2010 value for the record’s 2000 tract (TRACT00). These are the values to use when comparing 2010 population and housing unit counts to those values in the 2000 Census for a particular tract.

The relationship file provides the information necessary to conduct a decennial analysis between the 2000 and 2010 Censuses for a particular tract. Steps to use this file for a decennial analysis follow:

1.	Obtain the population and/or housing unit count from the 2000 Census for the tract of interest.

2.	Find a record in the relationship file where the tract of interest appears in the TRACT00 field. 

3.	Compare the population (POP00) and housing unit count (HU00) from the relationship file record to the 2000 Census population and housing unit count found in step 1.

This data was prepared by Lisa Over as a course project for LIS 2970 Open Government Data in the Master of Library Science Program at the University of Pittsburgh.",cc-by,58f9625d-a427-4e0b-8bef-0432734df9cc,,,,,active,dataset,9a8672cf-4e5b-43b0-92ab-732d1bb17a55,f,2020-04-02 17:00:28.425397,ee3e2219-f532-41f9-9b94-be4c01ae1df7,2019-12-08 17:00:55.184343
8f443521-71f1-496b-8495-2ca0460a0c05,washington-county-crash-data,Washington County Crash Data,,,"Contains locations and information about every crash incident reported to the police in Washington County from 2011 to 2015. Fields include injury severity, fatalities, information about the vehicles involved, location information, and factors that may have contributed to the crash. Data is provided by PennDOT and is subject to PennDOT's data privacy restrictions, which are noted in the metadata information section below.

**This data is historical only, but new data can be found on PennDOT's Crash Download Map tool linked in the Resources section.",cc-zero,8a896fde-8df5-4f8c-98f8-70711794200e,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2022-01-24 16:07:08.650512,ca7a3c42-db89-4108-9b58-bd01aa9586ad,2016-08-17 13:29:09.555058
9bec1794-2606-4666-81f0-3d38e148f40f,1984-community-profiles-a-descriptive-picture-of-communities-in-allegheny-county,1984 Community Profiles: A Descriptive Picture of Communities in Allegheny County,,,"This compilation includes 8 historical datasets, part of the collection of the Pittsburgh University Library System. Prepared by the Health and Welfare Planning Association, and funded by the Richard King Melon Foundation, the profiles were intended to inform the people, organizations and businesses of Allegheny County about the characteristics of the communities in which they lived, worked and played so they could make better decisions.",cc-zero,6a11163a-135b-45ac-b1f4-800e7399f288,,,,,active,dataset,9a8672cf-4e5b-43b0-92ab-732d1bb17a55,f,2023-02-28 02:43:48.69122,44e51954-acd7-43a6-9f10-ae647ad1a872,2019-06-12 12:50:10.298078
5804afd0-c473-462f-9123-e04cb1ac6cd2,2020-capital-budget-deliberation-survey-responses,2020 Capital Budget Deliberation Survey Responses,,,Collected responses from surveys distributed at the City of Pittsburgh's Capital Budget Deliberative Forum Meetings. These surveys collected resident sentiment on what capital projects the City should prioritize in the upcoming year.,cc-nc,72804720-d757-46ba-8a60-f61ab0570724,,,,,draft,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2019-12-02 19:36:27.0477,22455bbf-91e8-461e-ae61-efef28cfe558,2019-12-02 19:36:27.04769
2e9b0910-560f-4cb8-baed-4501de8a01e7,pittsburgh-historic-districts,Pittsburgh Historic Districts,,http://pghgis-pittsburghpa.opendata.arcgis.com/datasets/71df883dcf184292b69d5721df39b5dd_0,Pittsburgh Historic Districts,notspecified,8403670e-c411-40ed-9f84-e0e45b16dc4d,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2022-10-20 14:42:37.248204,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-02-27 22:13:39.387737
8dbdf8af-ef4f-47ec-9245-b2d2a5464a03,pittsburgh-city-boundary0,Pittsburgh City Boundary,,http://pghgis-pittsburghpa.opendata.arcgis.com/datasets/a99f25fffb7b41c8a4adf9ea676a3a0b_0,Pittsburgh City Boundary <div><br /></div><div><div>Metadata: https://www.arcgis.com/sharing/rest/content/items/a99f25fffb7b41c8a4adf9ea676a3a0b/info/metadata/metadata.xml?format=default&amp;output=html</div></div><div><br /></div>,notspecified,0f7959c6-abd0-4874-94c6-a15d89a5bbf3,,,,,deleted,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2021-03-10 02:02:39.760419,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-02-27 22:13:53.496584
9a633755-da90-4bbb-aaaa-20e9ada109dc,data-protected-bike-lanes-oct-2019,"Data Protected Bike Lanes, Oct 2019",,,"On Wednesday, October 16, BikePGH, in collaboration with the How’s My Driving app, rallied nearly 70 volunteers to disperse along select Pittsburgh bike lanes to count the number of times vehicles were parking, standing, or loading in the bike-only lanes.

Dubbed the “Data Protected Bike Lane Project,” volunteers logged 123 violations, all captured during the morning, lunch and evening rush. Using the How’s My Driving app, a new tool that allows anyone to quickly report dangerous driving behavior, these volunteers covered Forbes Ave (between Bigelow and Morewood), Penn Ave (Stanwix to 11th), Allegheny Circle, and Third Ave (Stanwix to Smithfield).

More: https://www.bikepgh.org/2019/10/29/bike-lanes-blocked-for-up-to-50-of-the-time-according-to-our-data-protected-bike-lane-project/",cc-by,945fbc49-876e-4f1f-80a7-8230d8fee41e,,,,,active,dataset,a27caed3-8513-4e87-aeea-cd3a563c6332,f,2021-02-03 03:19:37.796756,89a45aec-d8d4-4e0d-86ed-0325d31b61d1,2019-11-05 16:53:50.376186
